timestamp,IP,fullLog,alertID,alertName,rule_firedtimes,affectedLogAtomValues,generalAlertType,CPU_NewAvg,CPU_NewN,CPU_NewVar,CPU_OldAvg,CPU_OldN,CPU_OldVar,CPU_Range,DNS_expected_frequency,DNS_expected_frequencyRange,DNS_frequency
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/Modest/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/Minimal/tools/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/mobilephonecomparision/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/custom/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/Modest/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/framework/includes/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/framework/includes/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/custom/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/framework/thumb/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/framework/thumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/functions/scripts/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/functions/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/functions/thumb/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/functions/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/functions/scripts/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/functions/timthumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/images/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/images/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/includes/thumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/includes/thumb/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/includes/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/includes/timthumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/includes/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/js/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/inc/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/inc/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/layouts/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/js/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/lib/custom/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/lib/custom/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/layouts/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/library/functions/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/library/functions/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/library/thumb/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/library/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/library/thumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/library/resource/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/library/resource/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/lib/script/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/library/timthumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/library/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/lib/script/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/lib/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/lib/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/lib/timthumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/modules/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/lib/thumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/lib/thumb/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/modules/timthumb.php HTTP/1.1"" 404 165 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/scripts/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/options/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/scripts/thumb/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/options/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/scripts/thumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity//thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/scripts/timthumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/scripts/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity//timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/thumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/tools/thumb/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/tools/thumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/timthumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:05,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:05 +0000] ""HEAD /wp-content/themes/modularity/tools/thumb/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
2022-01-24 03:58:06,10.143.2.4,"['172.19.131.174 - - [24/Jan/2022:03:58:06 +0000] ""HEAD /wp-content/themes/modularity/tools/timthumb.php HTTP/1.1"" 404 146 ""https://intranet.smith.russellmitchell.com"" ""WPScan v3.8.20 (https://wpscan.com/wordpress-security-scanner)""']",5,AMiner: New request method in Apache Access log.,/,['3'],New value(s) detected,/,/,/,/,/,/,/,/,/,/
